nome,texto,data_post,palavra_chave,is_palavrao,cidade,sentiment,id_ref
@Indignado3333,"REAL!!! Região de Ribeirão Preto SP, Araraquara e imediações está em chamas. Provável crime ambiental. Usina Moreno oferece R$30000 por informações que levem aos autores",2024-08-23 22:47:16,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.783
@joao_almeida099,"Quando teve o ""golpe"" o 9 estava em Araraquara acompanhando os desdobramentos de uma ""tragédia ambiental""...Mas hoje...",2024-08-23 21:39:44,golpe,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.784
@GeraisConcertos,"Já vi isso na região de Araraquara, mas eles faziam à noite e geralmente às sextas-feiras (quando teoricamente a Polícia Florestal não está presente).",2024-08-23 20:16:51,policia,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.785
@AgenteLisboaDEL,"Que eu sabia, o Ricardo Nunes nunca foi prefeito de Araraquara , nem trabalhou como polícia ou delegado de Araraquara e tão pouco era governador do estado de São Paulo e nem trabalhou no STF .",2024-08-23 19:33:10,policia,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.786
@Renata09770332,Araraquara tbm está assim… sem nenhuma fiscalização! O céu está cheio de foligens desde ontem. Um crime!,2024-08-23 17:45:18,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.787
@xicosa,uma história conhecida de todos: hacker de Araraquara levou um dossiê com gravações de crimes de Moro/Delanhol ao Intercept/Brasil. Não foi obra da Polícia d um Estado. E a folha ñ tá errada em publicar; tá errado (se for o caso) o Estado usar a polícia p/ atingir o STF.,2024-08-23 11:50:38,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.788
@defesacivilsp,"08:20 - Risco elevado para incêndios florestais nas regiões de Bauru e Araraquara. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-23 11:27:03,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.789
@Fernando_Dutra7,"Esse é o machão de Araraquara, o que manda guardas municipais algemar mulher em praça pública, amigo do ladrão do planalto.",2024-08-22 21:39:49,ladrao,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.790
@luizcarlosmribe,"E quando você vai denunciar a grana que o nine distribuiu generosamente aos prefeitos, inclusive ao Prefeito de Araraquara, o Edinho que está fazendo o quê na cidade dele? Para onde foi essa grana toda? Denuncia, vá deputado.",2024-08-22 19:59:07,denuncia,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.791
@machado_teka,"Injetamos este ano mais de R$ 900 bi nos mais de 5.500 municípios do país. Mas o UOL ""denuncia"" liberação de verba para Araraquara como se fosse um escândalo. Verba federal para cidade governada pelo PT é crime? Por quê???",2024-08-22 18:12:13,denuncia,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.792
@gleisi,"Governo federal injetou este ano mais de R$ 900 bi nos mais de 5.500 municípios do país, incluindo projetos, convênios, liberação de emendas e desoneração, sem discriminar ninguém.. Mas o UOL ""denuncia"" liberação de verba para Araraquara como se fosse um escândalo. Qual a",2024-08-22 14:49:30,denuncia,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.793
@defesacivilsp,"08:40 - Risco elevado para incêndios florestais nas regiões de Bauru e Araraquara. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-22 11:55:14,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.794
@Poucosamigos,"o ladrao, digo o comunista assumido de 9 dedo mentiroso profissional sem vergonha ex-presidiario descondenado presidente sem povo persona non grata trevoso que finge que é do bem da R$ 143 milhões pro seu comparsa prefeito comunista de araraquara edinho silva (bando comunista pt)",2024-08-22 03:10:35,ladrao,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.914
@MarleneMartinsS,"É, são os conchavos, afinal o prefeito de Araraquara é testemunha de um crime.",2024-08-21 19:17:58,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.915
@zannard,"O hacker de Araraquara foi preso pelo crime. Então pronto. Agora é prender quem divulgou mensagens privadas de ministro. Crime é crime, tá passando pano pra criminalidade agora?",2024-08-21 18:41:14,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.916
@agricultodes,"No dia do golpe de estado, em Brasília, era o lugar onde o Lule estivera para prestar assistência e solidariedade após chuvas deixarem Araraquara em estado de atenção. É importante citar isto.",2024-08-21 15:50:33,golpe,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.917
@baladaforte,"- Onde Lula estava em 08/1/23, dia do quase-golpe? 
Em Araraquara 
- Pq estava lá? 
 Devido a enchentes que varreram parte da cidade 
- Qdo foi feito o pedido? 
maio/2023 
- Qual foi o pedido? 
Verba emergencial para combate a enchentes
- Crime do Lula? 
Aprovou com rapidez ",2024-08-21 15:14:48,golpe,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.918
@defesacivilsp,"09:30 - Risco elevado para incêndios florestais nas regiões de Bauru e Araraquara. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental. Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-21 12:35:35,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.919
@marcia4419477,Ainda mais o prefeito de Araraquara que passou pano para LADRÃO qdo vcs armaram o circo dia 08/01,2024-08-20 21:25:44,ladrao,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.920
@PMESP,"Policiamento Rodoviário prende casal de criminosos por tráfico de drogas em Araraquara/SP  
Confira: https://x.gd/Y52Zj",2024-08-20 13:34:10,policiamento,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.921
@SUELISI12478403,Infelizmente mora na cidade de Araraquara onde o prefeito é Edinho Silva ladrão e outros adjetivos com razão. O dinheiro anda solto para eleger a candidata do PT.,2024-08-20 10:45:39,ladrao,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.922
@LacreiShow,"Mauá,diadema, Araraquara cidades do crime organizado lava",2024-08-20 09:10:11,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.923
@ClaudiaPoliSant,MEU DEUS !!!! TODAS CIDADES AMIGOS DO LADRAO !! LEMBRAM DE ARARAQUARA??,2024-08-19 17:27:18,ladrao,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.924
@defesacivilsp,"09:00 - Risco elevado para incêndios florestais na região de Araraquara. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-19 12:12:37,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.925
@PMESP,Polícia Rodoviária prende indivíduos por tráfico de drogas em Araraquara/SP. SAIBA MAIS: https://abre.ai/ksy3,2024-08-18 14:57:26,policia,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.926
@defesacivilsp,"08:00 - Risco elevado para incêndios florestais na região de Araraquara. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspestiagem#DefesaCivilProtegeVoce…",2024-08-18 11:22:35,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.927
@LOiligriv,Depois de 23 anos eu descobri que meu pai era segurança da Unesp de Araraquara do casarão do Mario de Andrade,2024-08-17 17:42:00,seguranca,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.928
@defesacivilsp,"10:00 - Risco elevado para incêndios florestais na região de Araraquara. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-17 13:07:53,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.929
@defesacivilsp,"11:45 - Risco elevado para incêndios florestais nas regiões de Bauru e Araraquara. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-16 15:00:41,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.930
@Damio23486167,Falar que o cara cheira e crime agora,2024-08-16 04:21:58,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.931
@MobilidadeSampa,Araraquara se prepara para início dos voos comerciais com reforço na segurança,2024-08-15 20:11:20,seguranca,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.932
@celinaschmidt,E porque a Manuela recebeu os dados do hacker de Araraquara e mandou para o Glenn? Qual é o papel dela nisso? O hacker acabou ligado à Zambelli e preso por golpe.,2024-08-15 13:22:31,golpe,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.933
@LStockl,"Ao que tudo indica, Carla Zambelli não desistiu da intentona golpista!
Além do Hacker de Araraquara ela está envolvida na quebra do sigilo telefônico do ex-assessor de Moraes e vazamento de informações. 
Crime contra a segurança nacional e segurança do próprio ministro!",2024-08-15 09:28:12,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.934
@teguardaremim,se eu pago mais de 8 reais aqui em Araraquara eu ja acho um roubo,2024-08-13 22:17:52,roubo,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1045
@jpgeumesma,"QUEM QUER FOFOCA??? 

Descobri que ela é uma baita de uma safada e que da golpe a rodo nas meninas da unesp araraquara!! 

Postei nos grupos, alertei e mandei contato. 

OQUE DA MAIS ODIO É ELA POSTANDO AQUELE C# SECO NO IG E FAZENDO PUBLI QUANDO NA VDD DEVE PRA METADE DA CIDADE!",2024-08-13 00:15:10,golpe,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1046
@rafangeli, Vereador Rafael de Angeli cobra ações da prefeitura contra furtos no Cemitério São Bento  Parlamentar questiona gestão dos recursos funerários e solicita transparência sobre obras e segurança. #Araraquara #Cemiterio,2024-08-12 21:36:12,seguranca,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1047
@RobertoFakir,Até essa merda de esquerdista desse ex-ministro não conseguiu seguir com a mentira. Foi um auto-golpe perpetrado pelo ministro da Justiça com um ministro do STF e Lula que fugiu para Araraquara.,2024-08-11 15:19:25,golpe,True,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1048
@rafangeli, Vereador Rafael de Angeli denuncia condições precárias no CER do Melhado e cobra ações imediatas  Parlamentar fiscaliza unidade e solicita respostas sobre atrasos de obras do Orçamento Participativo de 2022. #Araraquara #Escola,2024-08-09 21:38:13,denuncia,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1049
@Damio23486167,Precisa de esquerdista ladrão,2024-08-09 20:31:37,ladrao,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1050
@DoniseteSantos6,"@ptbrasil
 @LulaOficial
 @edinhosilva
 @thainarafariapt
 @BolsonaroSP
 @GloboNews
 @Estadao
 @VEJA
 @ElianaHonain
 Isso é o PT no poder. Essa cidade é Araraquara, aquela que serviu de álibi a um ladrão no dia 8/1, cujo prefeito é investigado por desvio na compra de respiradores.",2024-08-09 15:40:50,ladrao,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1051
@BancariosA,"Alta de casos de mortes de mulheres reforça necessidade de combate ao feminicídio

No Agosto Lilás, Campanha Feminicídio Zero alerta para o aumento de agressões às mulheres; em 2023, esse tipo de crime cresceu 9,8% e totalizou 258.941 casos. 

https://bancariosararaquara.org.br/verNoticia/alta-de-casos-de-mortes-de-mulheres-reforca-necessidade-de-combate-ao-feminicidio…",2024-08-08 16:59:21,feminicidio,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1052
@defesacivilsp,"08:05 - Risco elevado para incêndios florestais nas regiões de Campinas, Araraquara e São José do Rio Preto. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-07 11:09:35,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1053
@rafangeli, Vereador Rafael de Angeli questiona fim do serviço de guarda noturno no Recanto Feliz  Parlamentar pede explicações à Prefeitura e busca garantir segurança dos idosos. #Araraquara #Idosos,2024-08-05 20:35:06,seguranca,False,Araraquara,positive,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1054
@Amaro_Coronel,Você entende que todos os abusos que estamos vivendo no Brasil decorrem da sua atuação no que chamaram de Vaza Jato? Todo o respaldo para soltar um ladrão indevidamente também foi fornecido por uma reportagem falsa. Ou aquele hacker de Araraquara é verdadeiro?,2024-08-02 22:42:58,ladrao,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1055
@BancariosA,"Empresas terão que cuidar da saúde mental de trabalhadores para evitar adoecimento

Transtornos de saúde mental e casos de assédio serão inseridos na Norma Regulamentadora nº 1, que trata da sobre segurança e medicina do trabalho nas organizações.",2024-08-02 15:20:51,seguranca,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1056
@rafangeli," Vereador Rafael de Angeli questiona Prefeitura sobre obras inacabadas e falta de infraestrutura no Jardim Morumbi, buscando esclarecer situação da ""Marginal Morumbi"" e promover melhorias na segurança do bairro.  #Araraquara #Morumbi",2024-07-31 20:02:31,seguranca,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1057
@newstvc_lf,"Polícia Federal desencadeia ação contra crime digital em Araraquara.

Polícia Federal prende em flagrante suspeito de guardar fotos e vídeos de abuso infantil. Operação Covil investiga crimes na internet e cumpre mandado em Araraquara, SP. Celular do investigado tinha vídeos de",2024-07-31 18:22:17,policia,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1058
@Gravat19,A única diferença da eleição do ladrão para essa na Venezuela é que o Maduro não foi prá Araraquara ver o buraco do prefeito!,2024-07-31 01:36:32,ladrao,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1059
@Paulo_Dupont,KD os neofascistas esquerdistas apoiadores do golpe em Caracas para falar do Hacker de Araraquara? #lulaapoiaditador,2024-07-30 14:02:01,golpe,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1060
@ChimPalchetti,Este Edinho de Araraquara é o ladrão de vidas co Flávio Dino de 3000 respiradores os genocidas,2024-07-29 03:33:08,ladrao,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1155
@BonesiCl,"Tá nada!
Você está como no dia do ""golpe do PT"" ""em Araraquara""
Você não foi à abertura das Olimpíadas porque ESTÁ NA VENEZUELA!",2024-07-28 23:10:07,golpe,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1156
@defesacivilsp,"12:45 - Risco elevado para incêndios florestais na região de Araraquara. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-07-27 15:56:48,crime,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1157
@rafangeli, Vereador Rafael de Angeli denuncia falhas na vigilância de escolas em Araraquara  Parlamentar destaca que 43% das unidades estão sem segurança e pede reforço na vigilância. #Araraquara #Educação,2024-07-26 23:57:49,denuncia,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1158
@JooGurgel4,Isso não faz sentido. Como explica a política de segurança pública do Rafael fontenelles governador do Piauí ? Não só dele do Edinho em Araraquara?,2024-07-26 21:43:01,seguranca,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1159
@BancariosA," Informação de utilidade pública na área!

 Entenda o 'golpe do Pix errado' e saiba como não ser enganado!

Criminosos alegam transferência por engano e pedem devolução.

Fique esperto! Já compartilha também com seus colegas e familiares.",2024-07-24 20:01:04,golpe,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1160
@JovemPanNews,Polícia Federal realiza operação contra pornografia infantil em Araraquara,2024-07-23 18:01:09,policia,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1161
@SigaGazetaBR,Polícia Federal Desmantela Rede de Pornografia Infantojuvenil em Araraquara -,2024-07-23 15:00:00,policia,False,Araraquara,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1162
@CZamignai,"Furto de veículo Gol foi registrado durante a noite em Araraquara.
Um veículo Gol, cor vermelho, ano 97 - placa BTK 3376, foi furtado durante esta noite no bairro da Fonte Luminosa. O proprietário teria passado a madrugada como acompanhante de um familiar ligue 190",2024-07-22 17:02:03,furto,False,Araraquara,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.B5FD3B99642A7652C3F2B3EC148C0D2E.e.1163
